"","Country","Date","Confirmed","Death","Recovered","newConfirmed","newDeath","newRecovered"
"11535","Lebanon",2020-04-19,673,21,102,1,0,3
"11536","Lebanon",2020-04-20,677,21,103,4,0,1
"11537","Lebanon",2020-04-21,677,21,108,0,0,5
"11538","Lebanon",2020-04-22,682,22,113,5,1,5
"11539","Lebanon",2020-04-23,688,22,140,6,0,27
"11540","Lebanon",2020-04-24,696,22,140,8,0,0
"11541","Lebanon",2020-04-25,704,24,143,8,2,3
"11542","Lebanon",2020-04-26,707,24,145,3,0,2
"11543","Lebanon",2020-04-27,710,24,145,3,0,0
"11544","Lebanon",2020-04-28,717,24,145,7,0,0
"11545","Lebanon",2020-04-29,721,24,150,4,0,5
"11546","Lebanon",2020-04-30,725,24,150,4,0,0
"11547","Lebanon",2020-05-01,729,24,192,4,0,42
"11548","Lebanon",2020-05-02,733,25,197,4,1,5
"11549","Lebanon",2020-05-03,737,25,200,4,0,3
"11550","Lebanon",2020-05-04,740,25,200,3,0,0
"11551","Lebanon",2020-05-05,741,25,206,1,0,6
"11552","Lebanon",2020-05-06,750,25,206,9,0,0
"11553","Lebanon",2020-05-07,784,25,220,34,0,14
"11554","Lebanon",2020-05-08,796,26,223,12,1,3
"11555","Lebanon",2020-05-09,809,26,234,13,0,11
"11556","Lebanon",2020-05-10,845,26,234,36,0,0
"11557","Lebanon",2020-05-11,859,26,234,14,0,0
"11558","Lebanon",2020-05-12,870,26,234,11,0,0
"11559","Lebanon",2020-05-13,878,26,236,8,0,2
"11560","Lebanon",2020-05-14,886,26,236,8,0,0
"11561","Lebanon",2020-05-15,891,26,246,5,0,10
"11562","Lebanon",2020-05-16,902,26,247,11,0,1
"11563","Lebanon",2020-05-17,911,26,247,9,0,0
"11564","Lebanon",2020-05-18,931,26,251,20,0,4
"11623","Lesotho",2020-03-20,0,0,0,0,0,0
"11624","Lesotho",2020-03-21,0,0,0,0,0,0
"11625","Lesotho",2020-03-22,0,0,0,0,0,0
"11626","Lesotho",2020-03-23,0,0,0,0,0,0
"11627","Lesotho",2020-03-24,0,0,0,0,0,0
"11628","Lesotho",2020-03-25,0,0,0,0,0,0
"11629","Lesotho",2020-03-26,0,0,0,0,0,0
"11630","Lesotho",2020-03-27,0,0,0,0,0,0
"11631","Lesotho",2020-03-28,0,0,0,0,0,0
"11632","Lesotho",2020-03-29,0,0,0,0,0,0
"11633","Lesotho",2020-03-30,0,0,0,0,0,0
"11634","Lesotho",2020-03-31,0,0,0,0,0,0
"11635","Lesotho",2020-04-01,0,0,0,0,0,0
"11636","Lesotho",2020-04-02,0,0,0,0,0,0
"11637","Lesotho",2020-04-03,0,0,0,0,0,0
"11638","Lesotho",2020-04-04,0,0,0,0,0,0
"11639","Lesotho",2020-04-05,0,0,0,0,0,0
"11640","Lesotho",2020-04-06,0,0,0,0,0,0
"11641","Lesotho",2020-04-07,0,0,0,0,0,0
"11642","Lesotho",2020-04-08,0,0,0,0,0,0
"11643","Lesotho",2020-04-09,0,0,0,0,0,0
"11644","Lesotho",2020-04-10,0,0,0,0,0,0
"11645","Lesotho",2020-04-11,0,0,0,0,0,0
"11646","Lesotho",2020-04-12,0,0,0,0,0,0
"11647","Lesotho",2020-04-13,0,0,0,0,0,0
"11648","Lesotho",2020-04-14,0,0,0,0,0,0
"11649","Lesotho",2020-04-15,0,0,0,0,0,0
"11650","Lesotho",2020-04-16,0,0,0,0,0,0
"11651","Lesotho",2020-04-17,0,0,0,0,0,0
"11652","Lesotho",2020-04-18,0,0,0,0,0,0
"11653","Lesotho",2020-04-19,0,0,0,0,0,0
"11654","Lesotho",2020-04-20,0,0,0,0,0,0
"11655","Lesotho",2020-04-21,0,0,0,0,0,0
"11656","Lesotho",2020-04-22,0,0,0,0,0,0
"11657","Lesotho",2020-04-23,0,0,0,0,0,0
"11658","Lesotho",2020-04-24,0,0,0,0,0,0
"11659","Lesotho",2020-04-25,0,0,0,0,0,0
"11660","Lesotho",2020-04-26,0,0,0,0,0,0
"11661","Lesotho",2020-04-27,0,0,0,0,0,0
"11662","Lesotho",2020-04-28,0,0,0,0,0,0
"11663","Lesotho",2020-04-29,0,0,0,0,0,0
"11664","Lesotho",2020-04-30,0,0,0,0,0,0
"11665","Lesotho",2020-05-01,0,0,0,0,0,0
"11666","Lesotho",2020-05-02,0,0,0,0,0,0
"11667","Lesotho",2020-05-03,0,0,0,0,0,0
"11668","Lesotho",2020-05-04,0,0,0,0,0,0
"11669","Lesotho",2020-05-05,0,0,0,0,0,0
"11670","Lesotho",2020-05-06,0,0,0,0,0,0
"11671","Lesotho",2020-05-07,0,0,0,0,0,0
"11672","Lesotho",2020-05-08,0,0,0,0,0,0
"11673","Lesotho",2020-05-09,0,0,0,0,0,0
"11674","Lesotho",2020-05-10,0,0,0,0,0,0
"11675","Lesotho",2020-05-11,0,0,0,0,0,0
"11676","Lesotho",2020-05-12,0,0,0,0,0,0
"11677","Lesotho",2020-05-13,1,0,0,1,0,0
"11678","Lesotho",2020-05-14,1,0,0,0,0,0
"11679","Lesotho",2020-05-15,1,0,0,0,0,0
"11680","Lesotho",2020-05-16,1,0,0,0,0,0
"11681","Lesotho",2020-05-17,1,0,0,0,0,0
"11682","Lesotho",2020-05-18,1,0,0,0,0,0
"11741","Liberia",2020-03-20,2,0,0,0,0,0
"11742","Liberia",2020-03-21,3,0,0,1,0,0
"11743","Liberia",2020-03-22,3,0,0,0,0,0
"11744","Liberia",2020-03-23,3,0,0,0,0,0
"11745","Liberia",2020-03-24,3,0,0,0,0,0
"11746","Liberia",2020-03-25,3,0,0,0,0,0
"11747","Liberia",2020-03-26,3,0,0,0,0,0
"11748","Liberia",2020-03-27,3,0,0,0,0,0
"11749","Liberia",2020-03-28,3,0,0,0,0,0
"11750","Liberia",2020-03-29,3,0,0,0,0,0
"11751","Liberia",2020-03-30,3,0,0,0,0,0
"11752","Liberia",2020-03-31,3,0,0,0,0,0
"11753","Liberia",2020-04-01,6,0,0,3,0,0
"11754","Liberia",2020-04-02,6,0,0,0,0,0
"11755","Liberia",2020-04-03,7,0,0,1,0,0
"11756","Liberia",2020-04-04,10,1,3,3,1,3
"11757","Liberia",2020-04-05,13,3,3,3,2,0
"11758","Liberia",2020-04-06,14,3,3,1,0,0
"11759","Liberia",2020-04-07,14,3,3,0,0,0
"11760","Liberia",2020-04-08,31,4,3,17,1,0
"11761","Liberia",2020-04-09,31,4,3,0,0,0
"11762","Liberia",2020-04-10,37,5,3,6,1,0
"11763","Liberia",2020-04-11,48,5,3,11,0,0
"11764","Liberia",2020-04-12,50,5,3,2,0,0
"11765","Liberia",2020-04-13,59,6,4,9,1,1
"11766","Liberia",2020-04-14,59,6,4,0,0,0
"11767","Liberia",2020-04-15,59,6,4,0,0,0
"11768","Liberia",2020-04-16,59,6,4,0,0,0
"11769","Liberia",2020-04-17,76,7,7,17,1,3
"11770","Liberia",2020-04-18,76,7,7,0,0,0
"11771","Liberia",2020-04-19,91,8,7,15,1,0
"11772","Liberia",2020-04-20,99,8,7,8,0,0
"11773","Liberia",2020-04-21,101,8,7,2,0,0
"11774","Liberia",2020-04-22,101,8,20,0,0,13
"11775","Liberia",2020-04-23,101,8,20,0,0,0
"11776","Liberia",2020-04-24,117,8,25,16,0,5
"11777","Liberia",2020-04-25,120,11,25,3,3,0
"11778","Liberia",2020-04-26,124,12,25,4,1,0
"11779","Liberia",2020-04-27,124,12,25,0,0,0
"11780","Liberia",2020-04-28,141,16,45,17,4,20
"11781","Liberia",2020-04-29,141,16,45,0,0,0
"11782","Liberia",2020-04-30,141,16,45,0,0,0
"11783","Liberia",2020-05-01,152,18,45,11,2,0
"11784","Liberia",2020-05-02,154,18,48,2,0,3
"11785","Liberia",2020-05-03,158,18,58,4,0,10
"11786","Liberia",2020-05-04,166,18,58,8,0,0
"11787","Liberia",2020-05-05,170,20,58,4,2,0
"11788","Liberia",2020-05-06,178,20,75,8,0,17
"11789","Liberia",2020-05-07,189,20,79,11,0,4
"11790","Liberia",2020-05-08,199,20,79,10,0,0
"11791","Liberia",2020-05-09,199,20,79,0,0,0
"11792","Liberia",2020-05-10,199,20,79,0,0,0
"11793","Liberia",2020-05-11,211,20,85,12,0,6
"11794","Liberia",2020-05-12,211,20,85,0,0,0
"11795","Liberia",2020-05-13,213,20,101,2,0,16
"11796","Liberia",2020-05-14,215,20,105,2,0,4
"11797","Liberia",2020-05-15,219,20,108,4,0,3
"11798","Liberia",2020-05-16,223,20,116,4,0,8
"11799","Liberia",2020-05-17,226,21,120,3,1,4
"11800","Liberia",2020-05-18,229,22,123,3,1,3
"11859","Libya",2020-03-20,0,0,0,0,0,0
"11860","Libya",2020-03-21,0,0,0,0,0,0
"11861","Libya",2020-03-22,0,0,0,0,0,0
"11862","Libya",2020-03-23,0,0,0,0,0,0
"11863","Libya",2020-03-24,1,0,0,1,0,0
"11864","Libya",2020-03-25,1,0,0,0,0,0
"11865","Libya",2020-03-26,1,0,0,0,0,0
"11866","Libya",2020-03-27,1,0,0,0,0,0
"11867","Libya",2020-03-28,3,0,0,2,0,0
"11868","Libya",2020-03-29,8,0,0,5,0,0
"11869","Libya",2020-03-30,8,0,0,0,0,0
"11870","Libya",2020-03-31,10,0,1,2,0,1
"11871","Libya",2020-04-01,10,0,0,0,0,-1
"11872","Libya",2020-04-02,11,1,0,1,1,0
"11873","Libya",2020-04-03,11,1,0,0,0,0
"11874","Libya",2020-04-04,18,1,0,7,0,0
"11875","Libya",2020-04-05,18,1,0,0,0,0
"11876","Libya",2020-04-06,19,1,1,1,0,1
"11877","Libya",2020-04-07,20,1,1,1,0,0
"11878","Libya",2020-04-08,21,1,8,1,0,7
"11879","Libya",2020-04-09,24,1,8,3,0,0
"11880","Libya",2020-04-10,24,1,8,0,0,0
"11881","Libya",2020-04-11,24,1,8,0,0,0
"11882","Libya",2020-04-12,25,1,9,1,0,1
"11883","Libya",2020-04-13,26,1,9,1,0,0
"11884","Libya",2020-04-14,35,1,9,9,0,0
"11885","Libya",2020-04-15,48,1,9,13,0,0
"11886","Libya",2020-04-16,49,1,11,1,0,2
"11887","Libya",2020-04-17,49,1,11,0,0,0
"11888","Libya",2020-04-18,49,1,11,0,0,0
"11889","Libya",2020-04-19,51,1,11,2,0,0
"11890","Libya",2020-04-20,51,1,15,0,0,4
"11891","Libya",2020-04-21,51,1,15,0,0,0
"11892","Libya",2020-04-22,59,1,15,8,0,0
"11893","Libya",2020-04-23,60,2,15,1,1,0
"11894","Libya",2020-04-24,61,2,18,1,0,3
"11895","Libya",2020-04-25,61,2,18,0,0,0
"11896","Libya",2020-04-26,61,2,18,0,0,0
"11897","Libya",2020-04-27,61,2,18,0,0,0
"11898","Libya",2020-04-28,61,2,18,0,0,0
"11899","Libya",2020-04-29,61,2,18,0,0,0
"11900","Libya",2020-04-30,61,3,18,0,1,0
"11901","Libya",2020-05-01,63,3,18,2,0,0
"11902","Libya",2020-05-02,63,3,22,0,0,4
"11903","Libya",2020-05-03,63,3,22,0,0,0
"11904","Libya",2020-05-04,63,3,23,0,0,1
"11905","Libya",2020-05-05,63,3,23,0,0,0
"11906","Libya",2020-05-06,64,3,24,1,0,1
"11907","Libya",2020-05-07,64,3,24,0,0,0
"11908","Libya",2020-05-08,64,3,24,0,0,0
"11909","Libya",2020-05-09,64,3,24,0,0,0
"11910","Libya",2020-05-10,64,3,24,0,0,0
"11911","Libya",2020-05-11,64,3,28,0,0,4
"11912","Libya",2020-05-12,64,3,28,0,0,0
"11913","Libya",2020-05-13,64,3,28,0,0,0
"11914","Libya",2020-05-14,64,3,28,0,0,0
"11915","Libya",2020-05-15,64,3,28,0,0,0
"11916","Libya",2020-05-16,65,3,28,1,0,0
"11917","Libya",2020-05-17,65,3,35,0,0,7
"11918","Libya",2020-05-18,65,3,35,0,0,0
"11977","Liechtenstein",2020-03-20,28,0,0,0,0,0
"11978","Liechtenstein",2020-03-21,37,0,0,9,0,0
"11979","Liechtenstein",2020-03-22,37,0,0,0,0,0
"11980","Liechtenstein",2020-03-23,51,0,0,14,0,0
"11981","Liechtenstein",2020-03-24,51,0,0,0,0,0
"11982","Liechtenstein",2020-03-25,51,0,0,0,0,0
"11983","Liechtenstein",2020-03-26,56,0,0,5,0,0
"11984","Liechtenstein",2020-03-27,56,0,0,0,0,0
"11985","Liechtenstein",2020-03-28,56,0,0,0,0,0
"11986","Liechtenstein",2020-03-29,56,0,0,0,0,0
"11987","Liechtenstein",2020-03-30,62,0,0,6,0,0
"11988","Liechtenstein",2020-03-31,68,0,0,6,0,0
"11989","Liechtenstein",2020-04-01,68,0,0,0,0,0
"11990","Liechtenstein",2020-04-02,75,0,0,7,0,0
"11991","Liechtenstein",2020-04-03,75,0,0,0,0,0
"11992","Liechtenstein",2020-04-04,77,1,0,2,1,0
"11993","Liechtenstein",2020-04-05,77,1,0,0,0,0
"11994","Liechtenstein",2020-04-06,77,1,55,0,0,55
"11995","Liechtenstein",2020-04-07,78,1,55,1,0,0
"11996","Liechtenstein",2020-04-08,78,1,55,0,0,0
"11997","Liechtenstein",2020-04-09,78,1,55,0,0,0
"11998","Liechtenstein",2020-04-10,79,1,55,1,0,0
"11999","Liechtenstein",2020-04-11,79,1,55,0,0,0
"12000","Liechtenstein",2020-04-12,79,1,55,0,0,0
"12001","Liechtenstein",2020-04-13,79,1,55,0,0,0
"12002","Liechtenstein",2020-04-14,79,1,55,0,0,0
"12003","Liechtenstein",2020-04-15,79,1,55,0,0,0
"12004","Liechtenstein",2020-04-16,79,1,55,0,0,0
"12005","Liechtenstein",2020-04-17,79,1,55,0,0,0
"12006","Liechtenstein",2020-04-18,79,1,55,0,0,0
"12007","Liechtenstein",2020-04-19,81,1,55,2,0,0
"12008","Liechtenstein",2020-04-20,81,1,55,0,0,0
"12009","Liechtenstein",2020-04-21,81,1,55,0,0,0
"12010","Liechtenstein",2020-04-22,81,1,55,0,0,0
"12011","Liechtenstein",2020-04-23,81,1,55,0,0,0
"12012","Liechtenstein",2020-04-24,81,1,55,0,0,0
"12013","Liechtenstein",2020-04-25,81,1,55,0,0,0
"12014","Liechtenstein",2020-04-26,82,1,55,1,0,0
"12015","Liechtenstein",2020-04-27,82,1,55,0,0,0
"12016","Liechtenstein",2020-04-28,82,1,55,0,0,0
"12017","Liechtenstein",2020-04-29,82,1,55,0,0,0
"12018","Liechtenstein",2020-04-30,82,1,55,0,0,0
"12019","Liechtenstein",2020-05-01,82,1,55,0,0,0
"12020","Liechtenstein",2020-05-02,82,1,55,0,0,0
"12021","Liechtenstein",2020-05-03,82,1,55,0,0,0
"12022","Liechtenstein",2020-05-04,82,1,55,0,0,0
"12023","Liechtenstein",2020-05-05,82,1,55,0,0,0
"12024","Liechtenstein",2020-05-06,82,1,55,0,0,0
"12025","Liechtenstein",2020-05-07,82,1,55,0,0,0
"12026","Liechtenstein",2020-05-08,82,1,55,0,0,0
"12027","Liechtenstein",2020-05-09,82,1,55,0,0,0
"12028","Liechtenstein",2020-05-10,82,1,55,0,0,0
"12029","Liechtenstein",2020-05-11,82,1,55,0,0,0
"12030","Liechtenstein",2020-05-12,82,1,55,0,0,0
"12031","Liechtenstein",2020-05-13,82,1,55,0,0,0
"12032","Liechtenstein",2020-05-14,82,1,55,0,0,0
"12033","Liechtenstein",2020-05-15,82,1,55,0,0,0
"12034","Liechtenstein",2020-05-16,82,1,55,0,0,0
"12035","Liechtenstein",2020-05-17,82,1,55,0,0,0
"12036","Liechtenstein",2020-05-18,82,1,55,0,0,0
"12095","Lithuania",2020-03-20,49,0,1,13,0,0
"12096","Lithuania",2020-03-21,83,1,1,34,1,0
"12097","Lithuania",2020-03-22,143,1,1,60,0,0
"12098","Lithuania",2020-03-23,179,1,1,36,0,0
"12099","Lithuania",2020-03-24,209,2,1,30,1,0
"12100","Lithuania",2020-03-25,274,4,1,65,2,0
"12101","Lithuania",2020-03-26,299,4,1,25,0,0
"12102","Lithuania",2020-03-27,358,5,1,59,1,0
"12103","Lithuania",2020-03-28,394,7,1,36,2,0
"12104","Lithuania",2020-03-29,460,7,1,66,0,0
"12105","Lithuania",2020-03-30,491,7,7,31,0,6
"12106","Lithuania",2020-03-31,537,8,7,46,1,0
"12107","Lithuania",2020-04-01,581,8,7,44,0,0
"12108","Lithuania",2020-04-02,649,9,7,68,1,0
"12109","Lithuania",2020-04-03,696,9,7,47,0,0
"12110","Lithuania",2020-04-04,771,11,7,75,2,0
"12111","Lithuania",2020-04-05,811,13,7,40,2,0
"12112","Lithuania",2020-04-06,843,15,8,32,2,1
"12113","Lithuania",2020-04-07,880,15,8,37,0,0
"12114","Lithuania",2020-04-08,912,15,8,32,0,0
"12115","Lithuania",2020-04-09,955,16,8,43,1,0
"12116","Lithuania",2020-04-10,999,22,54,44,6,46
"12117","Lithuania",2020-04-11,1026,23,54,27,1,0
"12118","Lithuania",2020-04-12,1053,23,97,27,0,43
"12119","Lithuania",2020-04-13,1062,24,101,9,1,4
"12120","Lithuania",2020-04-14,1070,29,101,8,5,0
"12121","Lithuania",2020-04-15,1091,30,138,21,1,37
"12122","Lithuania",2020-04-16,1128,32,178,37,2,40
"12123","Lithuania",2020-04-17,1149,33,210,21,1,32
"12124","Lithuania",2020-04-18,1239,33,228,90,0,18
"12125","Lithuania",2020-04-19,1298,35,242,59,2,14
"12126","Lithuania",2020-04-20,1326,37,242,28,2,0
"12127","Lithuania",2020-04-21,1350,38,298,24,1,56
"12128","Lithuania",2020-04-22,1370,38,357,20,0,59
"12129","Lithuania",2020-04-23,1398,40,399,28,2,42
"12130","Lithuania",2020-04-24,1410,40,430,12,0,31
"12131","Lithuania",2020-04-25,1426,41,460,16,1,30
"12132","Lithuania",2020-04-26,1438,41,467,12,0,7
"12133","Lithuania",2020-04-27,1449,41,474,11,0,7
"12134","Lithuania",2020-04-28,1344,44,536,-105,3,62
"12135","Lithuania",2020-04-29,1375,45,563,31,1,27
"12136","Lithuania",2020-04-30,1385,45,589,10,0,26
"12137","Lithuania",2020-05-01,1399,45,594,14,0,5
"12138","Lithuania",2020-05-02,1406,46,632,7,1,38
"12139","Lithuania",2020-05-03,1410,46,635,4,0,3
"12140","Lithuania",2020-05-04,1419,46,638,9,0,3
"12141","Lithuania",2020-05-05,1423,46,678,4,0,40
"12142","Lithuania",2020-05-06,1428,48,718,5,2,40
"12143","Lithuania",2020-05-07,1433,49,739,5,1,21
"12144","Lithuania",2020-05-08,1436,49,765,3,0,26
"12145","Lithuania",2020-05-09,1444,49,828,8,0,63
"12146","Lithuania",2020-05-10,1479,50,828,35,1,0
"12147","Lithuania",2020-05-11,1485,50,833,6,0,5
"12148","Lithuania",2020-05-12,1491,50,850,6,0,17
"12149","Lithuania",2020-05-13,1505,54,908,14,4,58
"12150","Lithuania",2020-05-14,1511,54,934,6,0,26
"12151","Lithuania",2020-05-15,1523,54,965,12,0,31
"12152","Lithuania",2020-05-16,1534,55,988,11,1,23
"12153","Lithuania",2020-05-17,1541,56,997,7,1,9
"12154","Lithuania",2020-05-18,1547,59,997,6,3,0
"12213","Luxembourg",2020-03-20,484,4,0,149,0,0
"12214","Luxembourg",2020-03-21,670,8,0,186,4,0
"12215","Luxembourg",2020-03-22,798,8,6,128,0,6
"12216","Luxembourg",2020-03-23,875,8,6,77,0,0
"12217","Luxembourg",2020-03-24,1099,8,6,224,0,0
"12218","Luxembourg",2020-03-25,1333,8,6,234,0,0
"12219","Luxembourg",2020-03-26,1453,9,6,120,1,0
"12220","Luxembourg",2020-03-27,1605,15,40,152,6,34
"12221","Luxembourg",2020-03-28,1831,18,40,226,3,0
"12222","Luxembourg",2020-03-29,1950,21,40,119,3,0
"12223","Luxembourg",2020-03-30,1988,22,40,38,1,0
"12224","Luxembourg",2020-03-31,2178,23,80,190,1,40
"12225","Luxembourg",2020-04-01,2319,29,80,141,6,0
"12226","Luxembourg",2020-04-02,2487,30,80,168,1,0
"12227","Luxembourg",2020-04-03,2612,31,500,125,1,420
"12228","Luxembourg",2020-04-04,2729,31,500,117,0,0
"12229","Luxembourg",2020-04-05,2804,36,500,75,5,0
"12230","Luxembourg",2020-04-06,2843,41,500,39,5,0
"12231","Luxembourg",2020-04-07,2970,44,500,127,3,0
"12232","Luxembourg",2020-04-08,3034,46,500,64,2,0
"12233","Luxembourg",2020-04-09,3115,52,500,81,6,0
"12234","Luxembourg",2020-04-10,3223,54,500,108,2,0
"12235","Luxembourg",2020-04-11,3270,62,500,47,8,0
"12236","Luxembourg",2020-04-12,3281,66,500,11,4,0
"12237","Luxembourg",2020-04-13,3292,69,500,11,3,0
"12238","Luxembourg",2020-04-14,3307,67,500,15,-2,0
"12239","Luxembourg",2020-04-15,3373,69,526,66,2,26
"12240","Luxembourg",2020-04-16,3444,69,552,71,0,26
"12241","Luxembourg",2020-04-17,3480,72,579,36,3,27
"12242","Luxembourg",2020-04-18,3537,72,601,57,0,22
"12243","Luxembourg",2020-04-19,3550,73,627,13,1,26
"12244","Luxembourg",2020-04-20,3558,75,637,8,2,10
"12245","Luxembourg",2020-04-21,3618,78,670,60,3,33
"12246","Luxembourg",2020-04-22,3654,80,711,36,2,41
"12247","Luxembourg",2020-04-23,3665,83,728,11,3,17
"12248","Luxembourg",2020-04-24,3695,85,3007,30,2,2279
"12249","Luxembourg",2020-04-25,3711,85,3088,16,0,81
"12250","Luxembourg",2020-04-26,3723,88,3104,12,3,16
"12251","Luxembourg",2020-04-27,3729,88,3123,6,0,19
"12252","Luxembourg",2020-04-28,3741,89,3123,12,1,0
"12253","Luxembourg",2020-04-29,3769,89,3134,28,0,11
"12254","Luxembourg",2020-04-30,3784,90,3213,15,1,79
"12255","Luxembourg",2020-05-01,3802,92,3213,18,2,0
"12256","Luxembourg",2020-05-02,3812,92,3318,10,0,105
"12257","Luxembourg",2020-05-03,3824,96,3379,12,4,61
"12258","Luxembourg",2020-05-04,3828,96,3405,4,0,26
"12259","Luxembourg",2020-05-05,3840,96,3412,12,0,7
"12260","Luxembourg",2020-05-06,3851,98,3452,11,2,40
"12261","Luxembourg",2020-05-07,3859,100,3505,8,2,53
"12262","Luxembourg",2020-05-08,3871,100,3526,12,0,21
"12263","Luxembourg",2020-05-09,3877,101,3550,6,1,24
"12264","Luxembourg",2020-05-10,3886,101,3586,9,0,36
"12265","Luxembourg",2020-05-11,3888,101,3602,2,0,16
"12266","Luxembourg",2020-05-12,3894,102,3610,6,1,8
"12267","Luxembourg",2020-05-13,3904,103,3629,10,1,19
"12268","Luxembourg",2020-05-14,3915,103,3665,11,0,36
"12269","Luxembourg",2020-05-15,3923,104,3682,8,1,17
"12270","Luxembourg",2020-05-16,3930,104,3699,7,0,17
"12271","Luxembourg",2020-05-17,3945,107,3702,15,3,3
"12272","Luxembourg",2020-05-18,3947,107,3715,2,0,13
"12331","Madagascar",2020-03-20,3,0,0,0,0,0
"12332","Madagascar",2020-03-21,3,0,0,0,0,0
"12333","Madagascar",2020-03-22,3,0,0,0,0,0
"12334","Madagascar",2020-03-23,12,0,0,9,0,0
"12335","Madagascar",2020-03-24,17,0,0,5,0,0
"12336","Madagascar",2020-03-25,19,0,0,2,0,0
"12337","Madagascar",2020-03-26,23,0,0,4,0,0
"12338","Madagascar",2020-03-27,26,0,0,3,0,0
"12339","Madagascar",2020-03-28,26,0,0,0,0,0
"12340","Madagascar",2020-03-29,39,0,0,13,0,0
"12341","Madagascar",2020-03-30,43,0,0,4,0,0
"12342","Madagascar",2020-03-31,57,0,0,14,0,0
"12343","Madagascar",2020-04-01,57,0,0,0,0,0
"12344","Madagascar",2020-04-02,59,0,0,2,0,0
"12345","Madagascar",2020-04-03,70,0,0,11,0,0
"12346","Madagascar",2020-04-04,70,0,0,0,0,0
"12347","Madagascar",2020-04-05,72,0,2,2,0,2
"12348","Madagascar",2020-04-06,82,0,2,10,0,0
"12349","Madagascar",2020-04-07,88,0,7,6,0,5
"12350","Madagascar",2020-04-08,93,0,11,5,0,4
"12351","Madagascar",2020-04-09,93,0,11,0,0,0
"12352","Madagascar",2020-04-10,93,0,11,0,0,0
"12353","Madagascar",2020-04-11,102,0,11,9,0,0
"12354","Madagascar",2020-04-12,106,0,20,4,0,9
"12355","Madagascar",2020-04-13,106,0,21,0,0,1
"12356","Madagascar",2020-04-14,108,0,23,2,0,2
"12357","Madagascar",2020-04-15,110,0,29,2,0,6
"12358","Madagascar",2020-04-16,111,0,33,1,0,4
"12359","Madagascar",2020-04-17,117,0,33,6,0,0
"12360","Madagascar",2020-04-18,120,0,35,3,0,2
"12361","Madagascar",2020-04-19,121,0,39,1,0,4
"12362","Madagascar",2020-04-20,121,0,41,0,0,2
"12363","Madagascar",2020-04-21,121,0,44,0,0,3
"12364","Madagascar",2020-04-22,121,0,52,0,0,8
"12365","Madagascar",2020-04-23,121,0,58,0,0,6
"12366","Madagascar",2020-04-24,122,0,61,1,0,3
"12367","Madagascar",2020-04-25,123,0,62,1,0,1
"12368","Madagascar",2020-04-26,124,0,71,1,0,9
"12369","Madagascar",2020-04-27,128,0,75,4,0,4
"12370","Madagascar",2020-04-28,128,0,82,0,0,7
"12371","Madagascar",2020-04-29,128,0,90,0,0,8
"12372","Madagascar",2020-04-30,128,0,92,0,0,2
"12373","Madagascar",2020-05-01,132,0,94,4,0,2
"12374","Madagascar",2020-05-02,135,0,97,3,0,3
"12375","Madagascar",2020-05-03,149,0,98,14,0,1
"12376","Madagascar",2020-05-04,149,0,99,0,0,1
"12377","Madagascar",2020-05-05,151,0,101,2,0,2
"12378","Madagascar",2020-05-06,158,0,101,7,0,0
"12379","Madagascar",2020-05-07,193,0,101,35,0,0
"12380","Madagascar",2020-05-08,193,0,101,0,0,0
"12381","Madagascar",2020-05-09,193,0,101,0,0,0
"12382","Madagascar",2020-05-10,193,0,101,0,0,0
"12383","Madagascar",2020-05-11,186,0,101,-7,0,0
"12384","Madagascar",2020-05-12,186,0,101,0,0,0
"12385","Madagascar",2020-05-13,212,0,107,26,0,6
"12386","Madagascar",2020-05-14,230,0,108,18,0,1
"12387","Madagascar",2020-05-15,238,0,112,8,0,4
"12388","Madagascar",2020-05-16,283,0,114,45,0,2
"12389","Madagascar",2020-05-17,304,1,114,21,1,0
"12390","Madagascar",2020-05-18,322,1,119,18,0,5
"12449","Malawi",2020-03-20,0,0,0,0,0,0
"12450","Malawi",2020-03-21,0,0,0,0,0,0
"12451","Malawi",2020-03-22,0,0,0,0,0,0
"12452","Malawi",2020-03-23,0,0,0,0,0,0
"12453","Malawi",2020-03-24,0,0,0,0,0,0
"12454","Malawi",2020-03-25,0,0,0,0,0,0
"12455","Malawi",2020-03-26,0,0,0,0,0,0
"12456","Malawi",2020-03-27,0,0,0,0,0,0
"12457","Malawi",2020-03-28,0,0,0,0,0,0
"12458","Malawi",2020-03-29,0,0,0,0,0,0
"12459","Malawi",2020-03-30,0,0,0,0,0,0
"12460","Malawi",2020-03-31,0,0,0,0,0,0
"12461","Malawi",2020-04-01,0,0,0,0,0,0
"12462","Malawi",2020-04-02,3,0,0,3,0,0
"12463","Malawi",2020-04-03,3,0,0,0,0,0
"12464","Malawi",2020-04-04,4,0,0,1,0,0
"12465","Malawi",2020-04-05,4,0,0,0,0,0
"12466","Malawi",2020-04-06,5,0,0,1,0,0
"12467","Malawi",2020-04-07,8,1,0,3,1,0
"12468","Malawi",2020-04-08,8,1,0,0,0,0
"12469","Malawi",2020-04-09,8,1,0,0,0,0
"12470","Malawi",2020-04-10,9,1,0,1,0,0
"12471","Malawi",2020-04-11,12,2,0,3,1,0
"12472","Malawi",2020-04-12,13,2,0,1,0,0
"12473","Malawi",2020-04-13,16,2,0,3,0,0
"12474","Malawi",2020-04-14,16,2,0,0,0,0
"12475","Malawi",2020-04-15,16,2,0,0,0,0
"12476","Malawi",2020-04-16,16,2,0,0,0,0
